run_id,reset_mode,soft_reset_coeff,leakage,current_speed,force_magnitude,direction_deg,cte_rmse,cte_p95,score,fail_reason,steps,finished,alpha,sigma
29,hard_reset,0.0,0.1,0.1,5.0,270,1.05397513890701,2.3316219006608083,0.6538483782938372,,53480,True,0.0,0.1
30,hard_reset,0.0,0.1,0.2,10.0,0,1.6836885969772277,2.2615575220865267,0.9950428100602684,,54880,True,0.0,0.1
31,hard_reset,0.0,0.1,0.2,10.0,30,1.4971404994108208,1.7737950583904887,0.9313354035890788,,51500,True,0.0,0.1
32,hard_reset,0.0,0.1,0.2,10.0,90,1.9806066670825677,2.077648867642397,0.6652461659059636,,48120,True,0.0,0.1
33,hard_reset,0.0,0.1,0.2,10.0,150,1.4953124448474389,1.793663378877028,0.8096133230309231,,50960,True,0.0,0.1
34,hard_reset,0.0,0.1,0.2,10.0,180,1.7230779335680058,2.3365876531083654,0.978244946711347,,54220,True,0.0,0.1
35,hard_reset,0.0,0.1,0.2,10.0,270,1.464871978297923,2.5942040088960496,0.6765179731926032,,61640,True,0.0,0.1
36,hard_reset,0.0,0.1,0.3,14.999999999999998,0,2.292242352836599,3.1974519924995413,0.9999999998955429,,65120,True,0.0,0.1
37,hard_reset,0.0,0.1,0.3,14.999999999999998,30,2.4572321737099867,2.8711770093146,0.9954744124848653,,55760,True,0.0,0.1
38,hard_reset,0.0,0.1,0.3,14.999999999999998,90,3.4626208237386717,5.434080251345238,0.8502638963561456,,43740,True,0.0,0.1
39,hard_reset,0.0,0.1,0.3,14.999999999999998,150,2.432744550400945,2.8907190200272685,0.9999999998448326,,55260,True,0.0,0.1
40,hard_reset,0.0,0.1,0.3,14.999999999999998,180,2.314499234136756,3.3248171872528687,0.9999999999255693,,63980,True,0.0,0.1
41,hard_reset,0.0,0.1,0.3,14.999999999999998,270,2.019014760220923,2.7134445427262235,0.6920956083827812,,87740,True,0.0,0.1
42,hard_reset,0.0,0.1,0.4,20.0,0,2.8067952153527207,4.0555256365098735,0.9997883859242045,,102440,True,0.0,0.1
43,hard_reset,0.0,0.1,0.4,20.0,30,4.787005350636462,4.747376889277335,,diverged,223892,False,0.0,0.1
44,hard_reset,0.0,0.1,0.4,20.0,90,4.777501654101048,8.006548617857163,0.02927444630462141,,42100,True,0.0,0.1
45,hard_reset,0.0,0.1,0.4,20.0,150,4.801432383864886,4.818541973346361,,diverged,222539,False,0.0,0.1
46,hard_reset,0.0,0.1,0.4,20.0,180,2.7187662179409915,4.209731745438408,0.9998120435593153,,100060,True,0.0,0.1
47,hard_reset,0.0,0.1,0.4,20.0,270,2.7298412243534793,2.88443097001923,0.744683500369851,,167240,True,0.0,0.1
48,hard_reset,0.0,0.01,0.1,5.0,0,0.9277632792017292,2.0455901931873797,0.4044549233751552,,53020,True,0.0,0.01
49,hard_reset,0.0,0.01,0.1,5.0,30,0.9107467390367975,1.6908876335015575,0.526478106051047,,53180,True,0.0,0.01
50,hard_reset,0.0,0.01,0.1,5.0,90,0.9394455754391708,1.512125298569292,0.15156651399836454,,52700,True,0.0,0.01
51,hard_reset,0.0,0.01,0.1,5.0,150,0.9074775254570674,1.7053723211626293,0.4292994390520286,,53000,True,0.0,0.01
52,hard_reset,0.0,0.01,0.1,5.0,180,0.936924570172354,2.0780499799998724,0.4670360755919313,,52840,True,0.0,0.01
